,f_humidity,f_wind_speed,f_solar_irradiance,f_wind_dir
2023-02-06 23:00:00,67.19241333007812,1.1022486686706543,0.0,10.114026194485893
2023-02-06 23:15:00,67.14997100830078,1.1248278617858887,0.0,10.330922378559611
2023-02-06 23:30:00,68.04420471191406,1.0340670347213745,0.0,7.025680229527683
2023-02-06 23:45:00,68.55950927734375,1.073876976966858,0.0,11.278216886772885
2023-02-07 00:00:00,70.74234008789062,1.6422808170318604,0.0,323.56196970134977
2023-02-07 00:15:00,71.07528686523438,1.6282098293304443,0.0,333.28872852290664
2023-02-07 00:30:00,71.06893157958984,1.6321669816970825,0.0,323.7529725580341
2023-02-07 00:45:00,71.72203826904297,1.495404839515686,0.0,325.1153430769298
2023-02-07 01:00:00,71.33108520507812,1.2501535415649414,0.0,326.3711647180047
2023-02-07 01:15:00,70.86094665527344,1.2831088304519653,0.0,331.9052323308241
2023-02-07 01:30:00,70.66893768310547,1.4529719352722168,0.0,335.821239735826
2023-02-07 01:45:00,69.77283477783203,1.4279134273529053,0.0,355.920268940702
2023-02-07 02:00:00,69.1502914428711,1.4560737609863281,0.0,359.3672342831876
2023-02-07 02:15:00,69.66597747802734,1.5726255178451538,0.0,1.961793622889861
2023-02-07 02:30:00,69.50117492675781,1.5621345043182373,0.0,10.934650311503859
2023-02-07 02:45:00,68.95745086669922,1.5865347385406494,0.0,11.107781998510488
2023-02-07 03:00:00,68.66992950439453,1.8434114456176758,0.0,17.561799656402926
2023-02-07 03:15:00,68.0052719116211,1.6640130281448364,0.0,18.33654831071554
2023-02-07 03:30:00,67.27706146240234,1.6456642150878906,0.0,15.061353056378463
2023-02-07 03:45:00,67.51316833496094,1.3927119970321655,0.0,20.4805501443876
2023-02-07 04:00:00,67.63056945800781,1.2256180047988892,0.0,18.993271842546935
2023-02-07 04:15:00,67.26941680908203,1.316469430923462,0.0,20.589024358219625
2023-02-07 04:30:00,66.6574935913086,1.2791558504104614,0.0,18.986440416055338
2023-02-07 04:45:00,67.45362854003906,1.2789928913116455,0.0,17.32838279293792
2023-02-07 05:00:00,68.8106460571289,1.2520948648452759,0.0,18.54485651741424
2023-02-07 05:15:00,68.64745330810547,1.3457248210906982,0.0,14.406341407431622
2023-02-07 05:30:00,69.04936218261719,1.270714521408081,0.0,19.732938898807646
2023-02-07 05:45:00,68.41320037841797,1.3123037815093994,0.0,11.529783528166094
2023-02-07 06:00:00,68.30158996582031,1.5332776308059692,0.0,3.4439806159878836
2023-02-07 06:15:00,68.63019561767578,1.4634653329849243,0.0,4.604868502190615
2023-02-07 06:30:00,69.01964569091797,1.3751678466796875,0.0,5.628544779537038
2023-02-07 06:45:00,68.27571868896484,1.4922537803649902,0.0,7.3955825738973475
2023-02-07 07:00:00,68.35140991210938,1.4002485275268555,0.0,8.902001782266572
2023-02-07 07:15:00,69.15475463867188,1.368853211402893,0.0,2.0791405860576493
2023-02-07 07:30:00,68.87345886230469,1.2038772106170654,0.0,5.309787111541438
2023-02-07 07:45:00,69.52181243896484,1.1612613201141357,0.0,6.016699525019838
2023-02-07 08:00:00,70.09965515136719,1.1285048723220825,28.32253646850586,9.92309018286875
2023-02-07 08:15:00,68.78230285644531,1.1429260969161987,57.727481842041016,7.700797582329139
2023-02-07 08:30:00,68.6514892578125,1.0474276542663574,113.23944854736328,7.7912410535024
2023-02-07 08:45:00,68.06123352050781,0.9000455141067505,106.57574462890625,9.806205349595405
2023-02-07 09:00:00,67.09907531738281,0.9773780703544617,168.381591796875,12.577221198484017
2023-02-07 09:15:00,65.55567169189453,1.1024755239486694,241.9306640625,10.050065350544772
2023-02-07 09:30:00,64.45828247070312,1.0080212354660034,277.3392028808594,32.83807579520116
2023-02-07 09:45:00,62.66331481933594,0.9805303812026978,299.5486755371094,42.099549901084636
2023-02-07 10:00:00,60.805686950683594,1.0802831649780273,379.3179931640625,38.14576475816267
2023-02-07 10:15:00,59.801353454589844,1.1806195974349976,478.950439453125,42.79812972029772
2023-02-07 10:30:00,58.989524841308594,1.2282941341400146,481.39678955078125,49.059777022241036
2023-02-07 10:45:00,57.792232513427734,1.4198861122131348,533.5840454101562,54.35862384740345
2023-02-07 11:00:00,58.20075607299805,1.5683069229125977,615.7412719726562,62.98702296728009
2023-02-07 11:15:00,58.53472137451172,1.5152417421340942,599.7481079101562,65.08042725369619
2023-02-07 11:30:00,58.95439529418945,1.5612456798553467,592.7523193359375,62.102502246932886
2023-02-07 11:45:00,59.40510559082031,1.741141438484192,534.3355102539062,60.353022283959326
2023-02-07 12:00:00,60.521873474121094,1.7627283334732056,545.2620849609375,60.77557630799109
2023-02-07 12:15:00,61.31886291503906,1.7566614151000977,510.8294982910156,60.84031514363737
2023-02-07 12:30:00,62.13909912109375,1.6522510051727295,521.36865234375,62.14394128293347
2023-02-07 12:45:00,62.30387878417969,1.6973021030426025,534.933837890625,61.79267266680533
2023-02-07 13:00:00,63.050140380859375,1.713822603225708,493.0958557128906,56.42743379330366
2023-02-07 13:15:00,62.46710205078125,1.6533434391021729,534.7139282226562,54.82063994935271
2023-02-07 13:30:00,63.57776641845703,1.51368248462677,583.754150390625,55.347199857304325
2023-02-07 13:45:00,64.05339050292969,1.5416721105575562,605.6923828125,50.579796071701196
2023-02-07 14:00:00,64.3359375,1.4774205684661865,580.3849487304688,50.501417102228864
2023-02-07 14:15:00,65.0984878540039,1.7466105222702026,545.38232421875,51.405113391677936
2023-02-07 14:30:00,65.27306365966797,1.7874834537506104,577.798828125,50.881805372576984
2023-02-07 14:45:00,66.051513671875,1.8213587999343872,527.8324584960938,48.43027883722385
2023-02-07 15:00:00,66.38679504394531,1.7775744199752808,484.34539794921875,50.77413738375431
2023-02-07 15:15:00,66.70891571044922,1.739922285079956,425.9596862792969,55.72114882405859
2023-02-07 15:30:00,66.3682632446289,1.5774058103561401,393.9493408203125,57.1086808668438
2023-02-07 15:45:00,66.85053253173828,1.4781734943389893,339.84716796875,61.177714815833504
2023-02-07 16:00:00,66.76020812988281,1.4185987710952759,343.0410461425781,60.34384546765105
2023-02-07 16:15:00,66.47156524658203,1.3528308868408203,330.6885986328125,55.210003811485635
2023-02-07 16:30:00,66.39799499511719,1.1918917894363403,287.2536315917969,53.767683170069986
2023-02-07 16:45:00,67.1385726928711,1.158920407295227,223.32627868652344,54.950138035310104
2023-02-07 17:00:00,67.66009521484375,0.9062753915786743,195.85301208496094,55.27417085730071
2023-02-07 17:15:00,67.701171875,0.7185221910476685,158.4839324951172,54.467142416622494
2023-02-07 17:30:00,67.99525451660156,0.6365858316421509,112.08993530273438,53.183142102599795
2023-02-07 17:45:00,67.44306945800781,0.2979075014591217,54.06724548339844,51.95315500343016
2023-02-07 18:00:00,66.85549926757812,0.0781879872083664,55.6743049621582,50.303497047702216
2023-02-07 18:15:00,68.51290130615234,0.41319069266319275,54.74703598022461,54.72497363409255
2023-02-07 18:30:00,68.91334533691406,0.13050268590450287,52.005306243896484,56.550925666418436
2023-02-07 18:45:00,70.01078796386719,0.09736373275518417,0.0,54.09569323577339
2023-02-07 19:00:00,70.12999725341797,0.1225866824388504,0.0,50.67649000896571
2023-02-07 19:15:00,69.81674194335938,0.25565075874328613,0.0,107.69807306888104
2023-02-07 19:30:00,70.25387573242188,0.2710705101490021,0.0,181.89625625520992
2023-02-07 19:45:00,71.24763488769531,0.3880326449871063,0.0,319.2168931306107
2023-02-07 20:00:00,71.59371185302734,0.5576800107955933,0.0,18.989546952817182
2023-02-07 20:15:00,70.91651153564453,0.6620638966560364,0.0,305.40530869500407
2023-02-07 20:30:00,70.56431579589844,0.8338560461997986,0.0,209.81458013039236
2023-02-07 20:45:00,69.75984954833984,0.7613149881362915,0.0,78.23142966938359
2023-02-07 21:00:00,69.36803436279297,0.8263790011405945,0.0,18.130350815631477
2023-02-07 21:15:00,69.03962707519531,0.9391393661499023,0.0,24.652580304164943
2023-02-07 21:30:00,68.98973846435547,0.8320448994636536,0.0,19.927521822913423
2023-02-07 21:45:00,68.57463836669922,0.8622836470603943,0.0,22.49927067785175
2023-02-07 22:00:00,68.1888656616211,0.811924397945404,0.0,19.5144758982039
2023-02-07 22:15:00,67.46431732177734,0.8403363823890686,0.0,19.537624658592815
2023-02-07 22:30:00,66.70993041992188,0.889362633228302,0.0,22.956226230655346
2023-02-07 22:45:00,67.00801849365234,0.8609926104545593,0.0,21.570786714866554
2023-02-07 23:00:00,67.36235809326172,0.8696145415306091,0.0,24.116887945340622
2023-02-07 23:15:00,68.41561889648438,0.8713474869728088,0.0,21.913356382782755
2023-02-07 23:30:00,69.48773193359375,0.9655169248580933,0.0,14.429760931216672
2023-02-07 23:45:00,69.78779602050781,0.9712371230125427,0.0,14.764239712353913
2023-02-08 00:00:00,71.23869323730469,1.5707039833068848,0.0,304.46298053493064
2023-02-08 00:15:00,69.04319763183594,1.4422388076782227,0.0,316.90742633351425
2023-02-08 00:30:00,70.43479919433594,1.2793809175491333,0.0,313.26303360479983
2023-02-08 00:45:00,69.89765167236328,1.3388144969940186,0.0,312.1297377784876
2023-02-08 01:00:00,70.7918701171875,1.328006625175476,0.0,316.7141631187364
2023-02-08 01:15:00,70.66468811035156,1.4693936109542847,0.0,289.7574359785264
2023-02-08 01:30:00,70.90255737304688,1.3065465688705444,0.0,253.68139642187782
2023-02-08 01:45:00,71.47671508789062,1.2159651517868042,0.0,291.53441704789464
2023-02-08 02:00:00,71.2334213256836,1.2265266180038452,0.0,321.49932529048374
2023-02-08 02:15:00,71.1432113647461,1.2087572813034058,0.0,322.8182098872545
2023-02-08 02:30:00,71.18042755126953,1.211793303489685,0.0,324.949271412457
2023-02-08 02:45:00,68.91944885253906,1.1533493995666504,0.0,338.6884348807674
2023-02-08 03:00:00,69.14418029785156,0.978034496307373,0.0,329.6110136541677
2023-02-08 03:15:00,68.18987274169922,0.8870593905448914,0.0,333.86860677734006
2023-02-08 03:30:00,69.15487670898438,0.8137879371643066,0.0,343.38252152636886
2023-02-08 03:45:00,68.85031127929688,0.7673835754394531,0.0,344.08170217071324
2023-02-08 04:00:00,70.37137603759766,0.604012131690979,0.0,352.0646691239023
2023-02-08 04:15:00,69.85903930664062,0.700165867805481,0.0,348.69620663286304
2023-02-08 04:30:00,70.27125549316406,0.5422009229660034,0.0,350.3704335221581
2023-02-08 04:45:00,71.16104888916016,0.514847993850708,0.0,350.57611650374207
2023-02-08 05:00:00,72.92203521728516,0.6567311882972717,0.0,354.62465453790435
2023-02-08 05:15:00,71.59901428222656,0.4429619014263153,0.0,356.7193103413595
2023-02-08 05:30:00,72.99764251708984,0.4274558424949646,0.0,358.9019184135326
2023-02-08 05:45:00,72.00764465332031,0.416964054107666,0.0,4.829197612077167
2023-02-08 06:00:00,74.02464294433594,0.27536019682884216,0.0,359.7434863892074
2023-02-08 06:15:00,71.07413482666016,0.382571816444397,0.0,1.5503546145930007
2023-02-08 06:30:00,71.54158782958984,0.30511465668678284,0.0,7.656293619113859
2023-02-08 06:45:00,70.76289367675781,0.3504258692264557,0.0,8.586160369676453
2023-02-08 07:00:00,70.13997650146484,0.4240948557853699,0.0,9.460369850648346
2023-02-08 07:15:00,70.99333190917969,0.35749372839927673,0.0,7.160968609140812
2023-02-08 07:30:00,69.25482177734375,0.4650813341140747,0.0,13.724398972545764
2023-02-08 07:45:00,70.87202453613281,0.5707946419715881,0.0,18.003716187493634
2023-02-08 08:00:00,69.76653289794922,0.50916987657547,0.0,17.066467818375454
2023-02-08 08:15:00,68.81494903564453,0.2950405180454254,19.030906677246094,7.628635206255065
2023-02-08 08:30:00,67.71749114990234,0.21482643485069275,80.9588851928711,3.0525968124900085
2023-02-08 08:45:00,66.60011291503906,0.1329297125339508,152.0792999267578,17.709167812296403
2023-02-08 09:00:00,62.988128662109375,0.0,107.62867736816406,24.465483452600672
2023-02-08 09:15:00,62.99689483642578,0.16806446015834808,183.6270751953125,11.771285722200734
2023-02-08 09:30:00,61.386871337890625,0.30699217319488525,264.57366943359375,27.356784950805313
2023-02-08 09:45:00,60.233131408691406,0.4258846640586853,297.7821044921875,51.85492356135305
2023-02-08 10:00:00,59.71704864501953,0.5892066359519958,339.965087890625,48.78671978456761
2023-02-08 10:15:00,60.58677673339844,0.713553249835968,380.3854064941406,55.15818192983602
2023-02-08 10:30:00,59.324546813964844,1.0200977325439453,500.80072021484375,59.680020038406155
2023-02-08 10:45:00,60.00895309448242,1.192381501197815,572.7523803710938,59.31818941290588
2023-02-08 11:00:00,58.66329574584961,1.2209506034851074,534.4232788085938,57.08373131397666
2023-02-08 11:15:00,57.046852111816406,1.2727290391921997,536.2424926757812,63.99401681355165
2023-02-08 11:30:00,57.44146728515625,1.447372555732727,582.9715576171875,69.24512905912445
2023-02-08 11:45:00,55.592796325683594,1.5886555910110474,617.3958129882812,74.45812427145852
2023-02-08 12:00:00,56.865135192871094,1.5838415622711182,595.6541137695312,69.48342213751707
2023-02-08 12:15:00,56.760433197021484,1.8331581354141235,511.9529113769531,69.68897541106757
2023-02-08 12:30:00,58.640296936035156,2.004864454269409,530.283447265625,60.02067081762889
2023-02-08 12:45:00,59.26055908203125,2.200467824935913,539.8073120117188,60.35670214472681
2023-02-08 13:00:00,59.293548583984375,2.4311635494232178,436.4587097167969,60.969942083142
2023-02-08 13:15:00,60.724464416503906,2.4150023460388184,435.9628601074219,49.68362686269416
2023-02-08 13:30:00,61.552650451660156,2.257966995239258,430.0596618652344,41.13280217229257
2023-02-08 13:45:00,62.497459411621094,2.2980544567108154,462.3266296386719,37.46801828986534
2023-02-08 14:00:00,62.701812744140625,2.2720329761505127,411.82391357421875,47.854211883743965
2023-02-08 14:15:00,62.511985778808594,2.23897385597229,348.2818603515625,42.8316197190415
2023-02-08 14:30:00,64.44588470458984,2.231581687927246,298.5995788574219,41.443686670910544
2023-02-08 14:45:00,65.90186309814453,2.2020726203918457,329.6971740722656,39.99366060231053
2023-02-08 15:00:00,64.244873046875,2.0488150119781494,316.314697265625,37.19078253402993
2023-02-08 15:15:00,65.7840805053711,2.1121881008148193,277.1019592285156,34.24258138793344
2023-02-08 15:30:00,65.92007446289062,2.0896801948547363,239.19264221191406,35.67616477855954
2023-02-08 15:45:00,65.165771484375,1.9028470516204834,259.47149658203125,38.222443052489055
2023-02-08 16:00:00,65.5157699584961,1.6929603815078735,289.48358154296875,34.16060955558366
2023-02-08 16:15:00,67.32650756835938,1.6309343576431274,247.8934326171875,33.15578039903019
2023-02-08 16:30:00,66.64195251464844,1.3748352527618408,195.580810546875,37.12794169473755
2023-02-08 16:45:00,67.32910919189453,1.2566229104995728,170.82102966308594,48.10958818981684
2023-02-08 17:00:00,68.28402709960938,1.083484411239624,144.9154815673828,41.923092171961265
2023-02-08 17:15:00,68.39590454101562,0.8740878105163574,129.5843048095703,40.310100760408616
2023-02-08 17:30:00,69.2166519165039,0.8290643692016602,89.12055969238281,41.00477658850737
2023-02-08 17:45:00,69.46756744384766,0.6869848370552063,45.84784698486328,43.958413257498634
2023-02-08 18:00:00,70.2105484008789,0.5698303580284119,6.331761360168457,38.416911348324454
2023-02-08 18:15:00,71.24735260009766,0.6348453164100647,9.974621772766113,38.5941271208569
2023-02-08 18:30:00,71.04029083251953,0.6224040389060974,19.889816284179688,41.8779713835062
2023-02-08 18:45:00,72.41460418701172,0.5285953283309937,0.0,30.993846904084535
2023-02-08 19:00:00,71.86503601074219,0.6635721325874329,0.0,28.437706682439707
2023-02-08 19:15:00,71.8586654663086,0.7908114790916443,0.0,29.207622124600114
2023-02-08 19:30:00,71.11009216308594,1.009958267211914,0.0,34.940734257489595
2023-02-08 19:45:00,71.99041748046875,0.9998791813850403,0.0,31.09105456919836
2023-02-08 20:00:00,70.2431411743164,1.1168447732925415,0.0,24.228743334014574
2023-02-08 20:15:00,70.63555908203125,1.1388300657272339,0.0,19.717704475501055
2023-02-08 20:30:00,69.7148666381836,1.3034065961837769,0.0,24.738046599191733
2023-02-08 20:45:00,69.94127655029297,1.380888819694519,0.0,20.759514592231238
2023-02-08 21:00:00,69.99009704589844,1.4007737636566162,0.0,19.557067191601288
2023-02-08 21:15:00,69.27843475341797,1.3813127279281616,0.0,22.658074042935496
2023-02-08 21:30:00,69.6059341430664,1.3650736808776855,0.0,25.077247515955843
2023-02-08 21:45:00,69.16959381103516,1.2123103141784668,0.0,25.380427092198584
2023-02-08 22:00:00,69.59390258789062,1.1446030139923096,0.0,32.532021216087195
2023-02-08 22:15:00,68.44744110107422,1.0124512910842896,0.0,25.10161842853921
2023-02-08 22:30:00,69.24818420410156,0.8069842457771301,0.0,357.1458115528749
2023-02-08 22:45:00,68.84302520751953,0.8131526112556458,0.0,335.8513976795444
2023-02-08 23:00:00,69.83366394042969,0.801194429397583,0.0,336.67327187469704
2023-02-08 23:15:00,71.91970825195312,0.9343841671943665,0.0,322.3125393376322
2023-02-08 23:30:00,71.11927795410156,0.9538450241088867,0.0,318.65356551939783
2023-02-08 23:45:00,71.69377136230469,1.1250417232513428,0.0,346.42281651480107
2023-02-09 00:00:00,82.32937622070312,1.3304582834243774,0.0,297.4486620190489
2023-02-09 00:15:00,82.12278747558594,0.9189020395278931,0.0,12.54655733983177
2023-02-09 00:30:00,81.69276428222656,0.6283706426620483,0.0,57.730896651070616
2023-02-09 00:45:00,80.7833480834961,0.18362191319465637,0.0,46.9876539983204
2023-02-09 01:00:00,79.59286499023438,0.0,0.0,255.78094026065912
2023-02-09 01:15:00,79.24752044677734,0.11447521299123764,0.0,247.18361626208608
2023-02-09 01:30:00,78.14743041992188,0.036058660596609116,0.0,236.09995440098479
2023-02-09 01:45:00,78.38793182373047,0.0,0.0,230.80052674956258
2023-02-09 02:00:00,78.01742553710938,0.06670258939266205,0.0,252.65449206107434
2023-02-09 02:15:00,77.28170776367188,0.12549683451652527,0.0,266.30756340865423
2023-02-09 02:30:00,76.98756408691406,0.1640838235616684,0.0,282.16264498386954
2023-02-09 02:45:00,76.29265594482422,0.11518971621990204,0.0,275.4289209005246
